0 28 0.000000000000E+00 0.000000000000E+00 3.333333333333E-02 1
0 29 0.000000000000E+00 0.000000000000E+00 3.333333333333E-02 1
1 0 2.371562276288E-03 -6.323662248259E-05 3.336810538755E-02 0
1 1 3.551868145073E-03 -1.762612788692E-04 3.344115165584E-02 0
1 2 4.008939541759E-03 -1.204129751534E-04 3.343859494436E-02 0
1 3 4.469659409373E-03 -1.904322390768E-04 3.344626960186E-02 0
1 4 5.035763094893E-03 -1.901897388216E-04 3.343977849564E-02 0
1 5 5.969551807664E-03 -4.322969135186E-04 3.342529997007E-02 0
1 6 7.865248436670E-03 -8.252334497772E-04 3.341721159848E-02 0
1 7 1.000281724765E-02 -5.985409938636E-04 3.340851853941E-02 0
1 8 1.173656934141E-02 -5.575135826118E-04 3.339454510470E-02 0
1 9 1.279408874093E-02 -1.444539228265E-04 3.335940152773E-02 0
1 10 1.328741352780E-02 -1.698718292946E-04 3.333368682756E-02 0
1 11 1.293369770147E-02 4.115537215533E-04 3.332061244212E-02 0
1 12 1.150323316995E-02 5.427172710540E-04 3.331956771915E-02 0
1 13 9.654914945054E-03 6.841712698353E-04 3.330171493933E-02 0
1 14 7.967513840402E-03 4.512402543866E-04 3.328325463588E-02 0
1 15 6.902777943470E-03 2.654297073235E-04 3.329025254489E-02 0
1 16 5.995595586609E-03 3.328813843203E-04 3.329776703818E-02 0
1 17 5.055454595439E-03 2.914428200965E-04 3.329007450758E-02 0
1 18 4.420778997786E-03 1.359592862250E-04 3.328422419400E-02 0
1 19 4.107747370637E-03 7.491125787323E-05 3.328883004432E-02 0
1 20 3.816272708952E-03 1.158594491807E-04 3.329117985653E-02 0
1 21 3.488656474197E-03 1.017804916026E-04 3.328661018839E-02 0
1 22 3.279006680345E-03 4.011484910047E-05 3.328501586604E-02 0
1 23 3.216632391300E-03 9.625789977462E-07 3.328699940986E-02 0
1 24 3.178713971538E-03 2.267640188776E-05 3.328528107959E-02 0
1 25 3.075837759964E-03 4.712150965755E-05 3.328336554737E-02 0
1 26 2.987382824242E-03 1.162420562663E-05 3.328493699447E-02 0
1 27 3.050659058082E-03 -5.634260031524E-05 3.328255023719E-02 0
1 28 3.160117244105E-03 -1.429832292051E-05 3.327850515567E-02 0
1 29 3.153350982383E-03 2.031206088014E-05 3.328235823521E-02 0
2 0 8.386734651455E-03 -4.785531880750E-04 3.335782672018E-02 0
2 1 9.814752200160E-03 -7.485719294857E-04 3.343911399003E-02 0
2 2 1.048354691030E-02 -8.680924394299E-04 3.345171081556E-02 0
2 3 1.161700034623E-02 -1.201489768372E-03 3.344137118679E-02 0
2 4 1.349732053793E-02 -1.677582949364E-03 3.342432416007E-02 0
2 5 1.663715058996E-02 -3.222972300006E-03 3.342912052516E-02 0
2 6 2.052644095705E-02 -4.027781288825E-03 3.342050174445E-02 0
2 7 2.417223342159E-02 -3.730624142464E-03 3.340341146459E-02 0
2 8 2.882340158960E-02 -3.825435466111E-03 3.338631464472E-02 0
2 9 3.288177233608E-02 -1.705003013124E-03 3.334565980013E-02 0
2 10 3.415504124941E-02 -2.440352296879E-04 3.334037051666E-02 0
2 11 3.310204562476E-02 1.998351639184E-03 3.333272390025E-02 0
2 12 2.991321172587E-02 3.602308914884E-03 3.330482717575E-02 0
2 13 2.585436399343E-02 3.749958702768E-03 3.329853502755E-02 0
2 14 2.205443401396E-02 3.032079666802E-03 3.330003037508E-02 0
2 15 1.880816384221E-02 2.219582514403E-03 3.329460155095E-02 0
2 16 1.631251668672E-02 1.977001927137E-03 3.328749963066E-02 0
2 17 1.434886820894E-02 1.662901708093E-03 3.329187060184E-02 0
2 18 1.268817606760E-02 1.114176100751E-03 3.329547192719E-02 0
2 19 1.139784275909E-02 7.412062855764E-04 3.328746408346E-02 0
2 20 1.054256122056E-02 6.529161248972E-04 3.328418747540E-02 0
2 21 9.938022577163E-03 5.396539567641E-04 3.329112939528E-02 0
2 22 9.431617607379E-03 3.248982788540E-04 3.329034406703E-02 0
2 23 9.054490721164E-03 1.643620057890E-04 3.328190534992E-02 0
2 24 8.805428686242E-03 1.659741574039E-04 3.328371197957E-02 0
2 25 8.647265108321E-03 1.602795907939E-04 3.328953907620E-02 0
2 26 8.615674612646E-03 8.881864278384E-06 3.328306408532E-02 0
2 27 8.630127596291E-03 -1.139199874389E-04 3.327671974988E-02 0
2 28 8.587801205949E-03 -5.203339039455E-05 3.328457998318E-02 0
2 29 8.730120385818E-03 -1.472729151898E-04 3.328618908651E-02 0
3 0 1.306443977792E-02 -9.815717835625E-04 3.336344745286E-02 0
3 1 1.416280853655E-02 -1.302199461981E-03 3.345018456629E-02 0
3 2 1.496537214868E-02 -1.931129694522E-03 3.344281713407E-02 0
3 3 1.661446972706E-02 -2.855153560970E-03 3.343080991236E-02 0
3 4 1.870281932974E-02 -4.255180185891E-03 3.343598609143E-02 0
3 5 2.108553431631E-02 -6.768308325687E-03 3.343879739678E-02 0
3 6 2.429564132778E-02 -7.834554886501E-03 3.341682200530E-02 0
3 7 3.038207726409E-02 -9.900115180573E-03 3.339109714714E-02 0
3 8 3.862160790740E-02 -9.542655079337E-03 3.336119370263E-02 0
3 9 4.426290130706E-02 -5.338149444866E-03 3.335244959299E-02 0
3 10 4.446773611162E-02 8.400208460607E-04 3.333426822348E-02 0
3 11 4.088705622015E-02 4.865234758488E-03 3.331373145502E-02 0
3 12 3.686718668567E-02 7.853081627599E-03 3.329004166586E-02 0
3 13 3.349458174340E-02 7.621893120102E-03 3.329587015896E-02 0
3 14 3.024042950067E-02 6.841847568648E-03 3.330475267976E-02 0
3 15 2.647133795349E-02 5.646576042974E-03 3.329724345903E-02 0
3 16 2.311450536393E-02 4.527049938024E-03 3.328961186590E-02 0
3 17 2.083215556866E-02 3.612469441631E-03 3.329113329670E-02 0
3 18 1.906620464980E-02 2.809682874454E-03 3.329342486835E-02 0
3 19 1.736589676786E-02 2.082646840003E-03 3.329155861590E-02 0
3 20 1.600419576672E-02 1.539525229511E-03 3.328866870276E-02 0
3 21 1.516649274893E-02 1.167219326054E-03 3.328751944996E-02 0
3 22 1.458941600198E-02 8.469991152119E-04 3.328758267068E-02 0
3 23 1.402223662082E-02 5.811309873392E-04 3.328753462009E-02 0
3 24 1.358810531703E-02 4.102505230619E-04 3.328613654708E-02 0
3 25 1.344155232859E-02 2.547181871921E-04 3.328324372719E-02 0
3 26 1.337226963706E-02 5.823391524268E-05 3.328256791163E-02 0
3 27 1.320168627735E-02 -3.517848875658E-05 3.328489974913E-02 0
3 28 1.320302099811E-02 -1.448089487023E-04 3.328293626759E-02 0
3 29 1.356322822463E-02 -5.108390659358E-04 3.327647218954E-02 0
4 0 1.648028685137E-02 -1.251720911171E-03 3.337212503781E-02 0
4 1 1.777075848036E-02 -1.859141117815E-03 3.344624084603E-02 0
4 2 1.863798818431E-02 -2.956270459242E-03 3.343355303690E-02 0
4 3 1.937505737975E-02 -4.275507980108E-03 3.344455239436E-02 0
4 4 2.041566604237E-02 -6.340150920439E-03 3.345101299837E-02 0
4 5 2.264797746234E-02 -9.114141551986E-03 3.342224543863E-02 0
4 6 2.633791253443E-02 -1.219197992225E-02 3.341141235461E-02 0
4 7 3.253316584513E-02 -1.816109434905E-02 3.341289795596E-02 0
4 8 3.845126015535E-02 -1.563558310841E-02 3.335819077501E-02 0
4 9 4.042486302888E-02 -7.737482459967E-03 3.332805696050E-02 0
4 10 3.885694157297E-02 4.031461093981E-03 3.327130724924E-02 0
4 11 3.620727331633E-02 8.643787069763E-03 3.327258209919E-02 0
4 12 3.440661578425E-02 1.052732104387E-02 3.330585077593E-02 0
4 13 3.242942322217E-02 1.023227384473E-02 3.330260327991E-02 0
4 14 3.032977097713E-02 9.652989860125E-03 3.328621123350E-02 0
4 15 2.849431463313E-02 8.633594154384E-03 3.329100801064E-02 0
4 16 2.652892609634E-02 7.089824740823E-03 3.330360589243E-02 0
4 17 2.433067400668E-02 5.617755135486E-03 3.329642923442E-02 0
4 18 2.246262853077E-02 4.506140462153E-03 3.328582386742E-02 0
4 19 2.115553989765E-02 3.538700681189E-03 3.329166837099E-02 0
4 20 2.009043121814E-02 2.628538824413E-03 3.329598510419E-02 0
4 21 1.910134824612E-02 1.934329425443E-03 3.328751966777E-02 0
4 22 1.835284897309E-02 1.450639233470E-03 3.328449705690E-02 0
4 23 1.788619384402E-02 1.073832619390E-03 3.329019644277E-02 0
4 24 1.757004809090E-02 6.963522149434E-04 3.328776092360E-02 0
4 25 1.730584730016E-02 3.986579498559E-04 3.328107060574E-02 0
4 26 1.708724911153E-02 2.083968599381E-04 3.328438202201E-02 0
4 27 1.704258219770E-02 1.959174964106E-05 3.328696064669E-02 0
4 28 1.720161840685E-02 -3.424240615562E-04 3.327863749755E-02 0
4 29 1.730452947826E-02 -7.592605569431E-04 3.327724340572E-02 0
5 0 1.928966589812E-02 -1.460213373655E-03 3.336506611958E-02 0
5 1 2.036679536955E-02 -2.352409609100E-03 3.344113084031E-02 0
5 2 2.040412182332E-02 -3.485851850081E-03 3.345050588554E-02 0
5 3 2.050879935734E-02 -4.861790231238E-03 3.345115589878E-02 0
5 4 2.137401344078E-02 -7.564981436388E-03 3.343458135141E-02 0
5 5 2.258155990256E-02 -1.098169057637E-02 3.343034129035E-02 0
5 6 2.306249539353E-02 -1.608714447805E-02 3.344855468044E-02 0
5 7 2.378179518245E-02 -2.201865022732E-02 3.342589577196E-02 0
5 8 2.612674700185E-02 -1.950364925181E-02 3.335235436305E-02 0
5 9 2.441349452583E-02 -4.009310085122E-03 3.326378688280E-02 0
5 10 1.968355181694E-02 6.361587846467E-03 3.324184824147E-02 0
5 11 2.002246982963E-02 8.974371899095E-03 3.326168255094E-02 0
5 12 2.342680201823E-02 9.830201539676E-03 3.329012088954E-02 0
5 13 2.535339118423E-02 1.111335663869E-02 3.329216774469E-02 0
5 14 2.541140727787E-02 1.068352512760E-02 3.329494245965E-02 0
5 15 2.511051859903E-02 9.687583229528E-03 3.329661165817E-02 0
5 16 2.476360182828E-02 8.540492826893E-03 3.329360071131E-02 0
5 17 2.409062304645E-02 7.166097847809E-03 3.329519285177E-02 0
5 18 2.322768731715E-02 5.697430940667E-03 3.329741046181E-02 0
5 19 2.242996134811E-02 4.495303309570E-03 3.329256540541E-02 0
5 20 2.178667646168E-02 3.504843180979E-03 3.328928209739E-02 0
5 21 2.124412160091E-02 2.658372537955E-03 3.329191597122E-02 0
5 22 2.078553941055E-02 1.942843276201E-03 3.329103848840E-02 0
5 23 2.047707634126E-02 1.394849796352E-03 3.328562171055E-02 0
5 24 2.027871827152E-02 9.490289929102E-04 3.328523601629E-02 0
5 25 2.009100197963E-02 6.125172080590E-04 3.328828577012E-02 0
5 26 1.999638182619E-02 3.029352792585E-04 3.328497188257E-02 0
5 27 2.004671870689E-02 -4.430134992106E-05 3.327972202596E-02 0
5 28 2.005030630349E-02 -4.206359147989E-04 3.328280909842E-02 0
5 29 2.000185587129E-02 -7.813740549948E-04 3.328587860455E-02 0
6 0 2.143573722303E-02 -1.605282544529E-03 3.336438080874E-02 0
6 1 2.188238216444E-02 -2.230701465072E-03 3.345001621369E-02 0
6 2 2.152774711737E-02 -3.308894885508E-03 3.345551112830E-02 0
6 3 2.159395688087E-02 -5.021112669820E-03 3.344191961379E-02 0
6 4 2.099174976968E-02 -7.609085409444E-03 3.344160201578E-02 0
6 5 1.905276255626E-02 -1.034748310161E-02 3.346753183169E-02 0
6 6 1.793285718813E-02 -1.628628940320E-02 3.345471000279E-02 0
6 7 1.712089878729E-02 -1.992807890279E-02 3.339419297371E-02 0
6 8 8.140703206313E-03 -1.409814490590E-02 3.342676124450E-02 0
6 9 0.000000000000E+00 0.000000000000E+00 3.333333333333E-02 1
6 10 4.201351759268E-03 3.589290521711E-03 3.326362097934E-02 0
6 11 9.665156821532E-03 5.535374645409E-03 3.330580011552E-02 0
6 12 1.187132598918E-02 6.578887877272E-03 3.327156402310E-02 0
6 13 1.454916817116E-02 8.984770117024E-03 3.327173074514E-02 0
6 14 1.775873342719E-02 9.543976736944E-03 3.329929996475E-02 0
6 15 1.958522738184E-02 9.139025155601E-03 3.330360247040E-02 0
6 16 2.033694483610E-02 8.317715331267E-03 3.329089743086E-02 0
6 17 2.101196048511E-02 7.304794567687E-03 3.329300036454E-02 0
6 18 2.157369588727E-02 6.012968452260E-03 3.330141708932E-02 0
6 19 2.171728693846E-02 4.813803676533E-03 3.329602157426E-02 0
6 20 2.169760753854E-02 3.771137664408E-03 3.328904796638E-02 0
6 21 2.180215774807E-02 2.897539883593E-03 3.329224402891E-02 0
6 22 2.191641068725E-02 2.131927688997E-03 3.329300991325E-02 0
6 23 2.191688122468E-02 1.508217896397E-03 3.328698853922E-02 0
6 24 2.191021850669E-02 1.038111252811E-03 3.328589052703E-02 0
6 25 2.200761212206E-02 6.566107883091E-04 3.328825259856E-02 0
6 26 2.214663286780E-02 2.479080756738E-04 3.328464254183E-02 0
6 27 2.217076629291E-02 -7.290170564956E-05 3.328175876499E-02 0
6 28 2.212580008975E-02 -3.616333775345E-04 3.328525586264E-02 0
6 29 2.223423021862E-02 -8.584646410536E-04 3.328347053959E-02 0
7 0 2.268265138793E-02 -1.380912499425E-03 3.337492720665E-02 0
7 1 2.314373543130E-02 -1.850536286272E-03 3.345340924847E-02 0
7 2 2.279627052507E-02 -2.883260271559E-03 3.344354268097E-02 0
7 3 2.165296531493E-02 -4.248813474286E-03 3.345327234437E-02 0
7 4 1.987361233718E-02 -6.188014908794E-03 3.346759913576E-02 0
7 5 1.814453042958E-02 -8.227398677309E-03 3.345238348822E-02 0
7 6 1.482044222372E-02 -1.297375487093E-02 3.344515561377E-02 0
7 7 7.674065302464E-03 -1.379653320902E-02 3.348183143625E-02 0
7 8 1.435157013514E-03 -5.874824887000E-03 3.348931005353E-02 0
7 9 0.000000000000E+00 0.000000000000E+00 3.333333333333E-02 1
7 10 3.273088903994E-04 2.279844511241E-04 3.327304446834E-02 0
7 11 2.146135205230E-03 1.848673144690E-03 3.325927570967E-02 0
7 12 5.156700059990E-03 4.123168295523E-03 3.327697384433E-02 0
7 13 7.992616344705E-03 5.790045394042E-03 3.329991225160E-02 0
7 14 1.050011072887E-02 6.941165387349E-03 3.328781133702E-02 0
7 15 1.289287094622E-02 7.457066491859E-03 3.328668564651E-02 0
7 16 1.521906229715E-02 6.867165097349E-03 3.330340823240E-02 0
7 17 1.706207263246E-02 6.102138977053E-03 3.330193530529E-02 0
7 18 1.842152054471E-02 5.225496737167E-03 3.329134688684E-02 0
7 19 1.963175381804E-02 4.276118182125E-03 3.329545583053E-02 0
7 20 2.064303629770E-02 3.313737960639E-03 3.329965028633E-02 0
7 21 2.135781703031E-02 2.505094205116E-03 3.329160790778E-02 0
7 22 2.193595157158E-02 1.838172166039E-03 3.328754638754E-02 0
7 23 2.247026173778E-02 1.289020444507E-03 3.329209391843E-02 0
7 24 2.291479664334E-02 8.213647655075E-04 3.329009331879E-02 0
7 25 2.325869807304E-02 4.331561195435E-04 3.328322679133E-02 0
7 26 2.349354731569E-02 1.097185020087E-04 3.328509479113E-02 0
7 27 2.366522886700E-02 -1.290330909965E-04 3.328844637199E-02 0
7 28 2.385346822894E-02 -4.366019013776E-04 3.328199675295E-02 0
7 29 2.387150658734E-02 -8.877802675717E-04 3.327931766395E-02 0
8 0 2.392769626360E-02 -9.428229154005E-04 3.337315586852E-02 0
8 1 2.431455471300E-02 -1.489919708495E-03 3.345086986032E-02 0
8 2 2.348716259992E-02 -2.075306980561E-03 3.345132382806E-02 0
8 3 2.178305179890E-02 -2.315456876623E-03 3.346057790862E-02 0
8 4 1.957648752368E-02 -3.752167455687E-03 3.346348655599E-02 0
8 5 1.679405609959E-02 -5.871953322829E-03 3.345760255243E-02 0
8 6 1.227894518271E-02 -7.693911961560E-03 3.346642697152E-02 0
8 7 5.396953241665E-03 -6.074102104683E-03 3.349524041026E-02 0
8 8 5.906283049690E-04 -2.893483496800E-03 3.349471078223E-02 0
8 9 0.000000000000E+00 0.000000000000E+00 3.333333333333E-02 1
8 10 -9.706542120070E-05 -9.722293526988E-05 3.327273570365E-02 0
8 11 1.010279560482E-04 -2.996859929172E-04 3.326542191787E-02 0
8 12 1.291014519930E-03 2.681680115553E-03 3.328584611495E-02 0
8 13 2.945590396493E-03 3.608333622228E-03 3.329250480493E-02 0
8 14 5.053487754496E-03 4.075889311279E-03 3.328755141189E-02 0
8 15 7.975136355991E-03 4.656028333389E-03 3.329131185508E-02 0
8 16 1.097832502892E-02 4.542070430303E-03 3.330012745195E-02 0
8 17 1.350684467850E-02 4.098359739181E-03 3.330085077128E-02 0
8 18 1.565768967095E-02 3.456356419598E-03 3.329640803493E-02 0
8 19 1.764613040837E-02 2.778502255390E-03 3.329639012602E-02 0
8 20 1.937552895374E-02 2.132723932505E-03 3.329727553684E-02 0
8 21 2.074280366381E-02 1.546791063443E-03 3.329398304526E-02 0
8 22 2.184316954664E-02 1.029634963318E-03 3.329093333982E-02 0
8 23 2.279438417007E-02 6.212213270950E-04 3.329061134989E-02 0
8 24 2.358145861819E-02 2.726188896491E-04 3.328917666386E-02 0
8 25 2.416700477908E-02 1.170024373549E-05 3.328661120547E-02 0
8 26 2.459775736085E-02 -1.564505257335E-04 3.328593972540E-02 0
8 27 2.493937842694E-02 -3.526280769959E-04 3.328546061715E-02 0
8 28 2.514932376805E-02 -5.990317154481E-04 3.328354813080E-02 0
8 29 2.509187976649E-02 -7.250272004536E-04 3.328388230068E-02 0
9 0 2.523565755043E-02 -6.594183937919E-04 3.336715199574E-02 0
9 1 2.525385781325E-02 -6.613451710235E-04 3.345146847727E-02 0
9 2 2.397253777000E-02 -6.872963878049E-04 3.346362215282E-02 0
9 3 2.279669081942E-02 -7.676894672115E-04 3.345425577554E-02 0
9 4 2.072451587560E-02 -8.909723319811E-04 3.344861981259E-02 0
9 5 1.576743411309E-02 -1.027808120910E-03 3.348461175850E-02 0
9 6 9.699150486432E-03 -1.295600958564E-03 3.349555000468E-02 0
9 7 4.545358653928E-03 -1.173289514354E-03 3.345908123598E-02 0
9 8 9.818822050811E-04 -5.090132161207E-04 3.347424557358E-02 0
9 9 0.000000000000E+00 0.000000000000E+00 3.333333333333E-02 1
9 10 -7.358676335805E-05 1.485239510648E-04 3.327831989012E-02 0
9 11 -1.048772948376E-03 5.208972339417E-04 3.329782758250E-02 0
9 12 -1.259689440634E-03 9.491900411692E-04 3.327995067811E-02 0
9 13 6.428364048064E-04 1.427193676697E-03 3.326718127347E-02 0
9 14 3.422991084486E-03 1.680292142416E-03 3.329787167214E-02 0
9 15 6.117914447783E-03 1.752199492665E-03 3.330775622509E-02 0
9 16 8.671308229000E-03 1.658651405208E-03 3.328970758509E-02 0
9 17 1.165736798133E-02 1.404393048633E-03 3.329298628425E-02 0
9 18 1.465205526501E-02 1.080416715212E-03 3.330650979352E-02 0
9 19 1.702104457018E-02 7.324528888158E-04 3.329977674597E-02 0
9 20 1.894664907163E-02 3.885446899105E-04 3.329041112090E-02 0
9 21 2.075724627932E-02 8.525441108183E-05 3.329540576536E-02 0
9 22 2.230311329837E-02 -1.654292368794E-04 3.329676113830E-02 0
9 23 2.346521769369E-02 -3.610392902484E-04 3.328818444565E-02 0
9 24 2.437250946456E-02 -4.941097990706E-04 3.328662021029E-02 0
9 25 2.513222184625E-02 -5.741512931677E-04 3.329092693669E-02 0
9 26 2.574875143667E-02 -6.238392477110E-04 3.328648755802E-02 0
9 27 2.612722767179E-02 -6.423065288087E-04 3.328128530581E-02 0
9 28 2.623013721320E-02 -6.266134442668E-04 3.328649368447E-02 0
9 29 2.624238076704E-02 -6.294740943230E-04 3.328756219156E-02 0
10 0 2.607924148540E-02 -3.141175646610E-04 3.337398259851E-02 0
10 1 2.633653604299E-02 2.419479490344E-04 3.345122254529E-02 0
10 2 2.536059929525E-02 7.868814767562E-04 3.345134385464E-02 0
10 3 2.346868216745E-02 9.073195710789E-04 3.346148393334E-02 0
10 4 2.105212256798E-02 2.087503529544E-03 3.346508092344E-02 0
10 5 1.806244944344E-02 3.918719241449E-03 3.345875636875E-02 0
10 6 1.322571749996E-02 5.368273649001E-03 3.346843932169E-02 0
10 7 5.820028011678E-03 3.966430272473E-03 3.350043467856E-02 0
10 8 6.430544645699E-04 1.945711405919E-03 3.349855403459E-02 0
10 9 0.000000000000E+00 0.000000000000E+00 3.333333333333E-02 1
10 10 -1.084449128012E-04 4.233732574298E-04 3.327327901672E-02 0
10 11 -1.276921149176E-04 1.531100742554E-03 3.326543449000E-02 0
10 12 6.503005022639E-04 -5.288716767207E-04 3.328742080427E-02 0
10 13 1.952054551345E-03 -6.363242181319E-04 3.329364503242E-02 0
10 14 3.866762582987E-03 -6.839658061029E-04 3.328669974216E-02 0
10 15 6.847619313765E-03 -1.235125014221E-03 3.329138685534E-02 0
10 16 1.013932997772E-02 -1.411972635296E-03 3.330120494699E-02 0
10 17 1.306126733024E-02 -1.514134933553E-03 3.330115187507E-02 0
10 18 1.566635043641E-02 -1.542675003918E-03 3.329688333984E-02 0
10 19 1.814731074376E-02 -1.566766315381E-03 3.329756944717E-02 0
10 20 2.034407866870E-02 -1.581632807938E-03 3.329818106183E-02 0
10 21 2.211917764986E-02 -1.572487288577E-03 3.329450469178E-02 0
10 22 2.354904926068E-02 -1.512657457603E-03 3.329169687579E-02 0
10 23 2.473848256870E-02 -1.445876461844E-03 3.329149586436E-02 0
10 24 2.569752005290E-02 -1.335789109583E-03 3.328942760115E-02 0
10 25 2.640732044582E-02 -1.217343712134E-03 3.328646863899E-02 0
10 26 2.690242048352E-02 -1.112924745446E-03 3.328629212885E-02 0
10 27 2.724794000697E-02 -9.186669206336E-04 3.328583955711E-02 0
10 28 2.743041994188E-02 -6.375639868893E-04 3.328315430304E-02 0
10 29 2.733012051544E-02 -5.100888709055E-04 3.328357356649E-02 0
11 0 2.691922544987E-02 2.851053181972E-04 3.337530634650E-02 0
11 1 2.713338844427E-02 7.952968756705E-04 3.345343133274E-02 0
11 2 2.651893747518E-02 1.810748032758E-03 3.344419037897E-02 0
11 3 2.503650923537E-02 3.132471613680E-03 3.345431594724E-02 0
11 4 2.279517479105E-02 4.866690963426E-03 3.346953276335E-02 0
11 5 2.054865997548E-02 6.608093827790E-03 3.345531932471E-02 0
11 6 1.664895490633E-02 1.127811511902E-02 3.344793733848E-02 0
11 7 8.594618091991E-03 1.242012752814E-02 3.348762769839E-02 0
11 8 1.593341942407E-03 5.251713531428E-03 3.349800723034E-02 0
11 9 0.000000000000E+00 0.000000000000E+00 3.333333333333E-02 1
11 10 2.257841036047E-04 2.568698866373E-04 3.327683754216E-02 0
11 11 1.526423736812E-03 -1.176908053518E-04 3.326154618430E-02 0
11 12 3.809065285601E-03 -1.383855187063E-03 3.327641425078E-02 0
11 13 6.237327740878E-03 -2.554867732871E-03 3.329976266253E-02 0
11 14 8.732698043064E-03 -3.548536172219E-03 3.328823953387E-02 0
11 15 1.145106390799E-02 -4.330325769328E-03 3.328698239926E-02 0
11 16 1.438777310497E-02 -4.272534841646E-03 3.330398271354E-02 0
11 17 1.704225903495E-02 -4.169673674187E-03 3.330313087802E-02 0
11 18 1.930324066310E-02 -4.002167058232E-03 3.329287774256E-02 0
11 19 2.140065190655E-02 -3.748342900767E-03 3.329702452990E-02 0
11 20 2.321136319788E-02 -3.366618620902E-03 3.330129081364E-02 0
11 21 2.458969182332E-02 -3.027220932949E-03 3.329332138659E-02 0
11 22 2.568590588180E-02 -2.701154221790E-03 3.328880925333E-02 0
11 23 2.660597949417E-02 -2.383636045208E-03 3.329278880627E-02 0
11 24 2.731258502323E-02 -2.065506888584E-03 3.329074832045E-02 0
11 25 2.780333997574E-02 -1.748724755881E-03 3.328385671470E-02 0
11 26 2.810133044079E-02 -1.415398506785E-03 3.328508883367E-02 0
11 27 2.827045269900E-02 -1.111136100129E-03 3.328800349203E-02 0
11 28 2.839511666818E-02 -7.417331838396E-04 3.328192060026E-02 0
11 29 2.829807859606E-02 -2.582766147091E-04 3.327935075118E-02 0
12 0 2.751295970313E-02 7.556719885368E-04 3.336441260349E-02 0
12 1 2.763418248686E-02 1.481643651666E-03 3.344970933089E-02 0
12 2 2.686382469515E-02 2.638821023082E-03 3.345583107498E-02 0
12 3 2.643891977476E-02 4.366461948140E-03 3.344217801148E-02 0
12 4 2.528536592832E-02 6.878579652527E-03 3.344227871689E-02 0
12 5 2.262921707209E-02 9.406535701548E-03 3.347041383054E-02 0
12 6 2.080108852416E-02 1.535301806290E-02 3.345779550174E-02 0
12 7 1.923752572419E-02 1.946575205627E-02 3.339574953649E-02 0
12 8 8.961680625414E-03 1.443749190429E-02 3.343396341130E-02 0
12 9 0.000000000000E+00 0.000000000000E+00 3.333333333333E-02 1
12 10 3.851171811638E-03 -2.560250609470E-03 3.326565908336E-02 0
12 11 8.645416452337E-03 -3.147617091579E-03 3.330698290915E-02 0
12 12 1.033034315645E-02 -3.307115606110E-03 3.327035168033E-02 0
12 13 1.290985536013E-02 -5.690273561121E-03 3.327088173868E-02 0
12 14 1.651882139515E-02 -6.522942396336E-03 3.329990340069E-02 0
12 15 1.912064581947E-02 -6.740771967441E-03 3.330386617465E-02 0
12 16 2.091657588888E-02 -6.664879580910E-03 3.329141849742E-02 0
12 17 2.279179880286E-02 -6.440971286986E-03 3.329509546603E-02 0
12 18 2.456148265811E-02 -5.846800715666E-03 3.330375853203E-02 0
12 19 2.578969840557E-02 -5.242868144310E-03 3.329814428211E-02 0
12 20 2.667183837416E-02 -4.618963928432E-03 3.329135839721E-02 0
12 21 2.746709089796E-02 -4.028215085558E-03 3.329437610248E-02 0
12 22 2.809045493884E-02 -3.449391506344E-03 3.329443847645E-02 0
