0:	5.555197902974E-07
1:	1.110883945870E-06
2:	1.666186210192E-06
3:	2.221534282926E-06
4:	2.776977348395E-06
5:	3.332452463378E-06
6:	3.887880469306E-06
7:	4.443209665038E-06
8:	4.998488394184E-06
9:	5.553787139439E-06
10:	6.109153447887E-06
11:	6.664543663761E-06
12:	7.219902348187E-06
13:	7.775188153056E-06
14:	8.330436897553E-06
15:	8.885695719693E-06
16:	9.441002579499E-06
17:	9.996324633655E-06
18:	1.055162371347E-05
19:	1.110686859784E-05
20:	1.166208749712E-05
21:	1.221731086310E-05
22:	1.277256716346E-05
23:	1.332783169819E-05
24:	1.388307962872E-05
25:	1.443828708677E-05
26:	1.499347621217E-05
27:	1.554866609243E-05
28:	1.610387801878E-05
29:	1.665909317673E-05
30:	1.721429648336E-05
31:	1.776946928786E-05
32:	1.832462876682E-05
33:	1.887978640411E-05
34:	1.943495865499E-05
35:	1.999013077185E-05
36:	2.054529432555E-05
37:	2.110043449922E-05
38:	2.165556472699E-05
39:	2.221069132443E-05
40:	2.276582752656E-05
41:	2.332096142298E-05
42:	2.387608892534E-05
43:	2.443119806068E-05
44:	2.498629965559E-05
45:	2.554139646451E-05
46:	2.609649944364E-05
47:	2.665159873563E-05
48:	2.720669308014E-05
49:	2.776177257641E-05
50:	2.831684628123E-05
51:	2.887191451823E-05
52:	2.942698652976E-05
53:	2.998205397053E-05
54:	3.053711747193E-05
55:	3.109216862312E-05
56:	3.164721523815E-05
57:	3.220225602280E-05
58:	3.275729891327E-05
59:	3.331233667107E-05
60:	3.386737121311E-05
61:	3.442239521157E-05
62:	3.497741555923E-05
63:	3.553242990932E-05
64:	3.608744522010E-05
65:	3.664245505888E-05
66:	3.719746219991E-05
67:	3.775246012467E-05
68:	3.830745502248E-05
69:	3.886244387216E-05
70:	3.941743290799E-05
71:	3.997241629286E-05
72:	4.052739734695E-05
73:	4.108237017027E-05
74:	4.163734041401E-05
75:	4.219230463207E-05
76:	4.274726851588E-05
77:	4.330222668136E-05
78:	4.385718277652E-05
79:	4.441213137911E-05
80:	4.496707772888E-05
81:	4.552201812326E-05
82:	4.607695783430E-05
83:	4.663189183290E-05
84:	4.718682394991E-05
85:	4.774174913579E-05
86:	4.829667231021E-05
87:	4.885158963044E-05
88:	4.940650603498E-05
89:	4.996141677848E-05
90:	5.051632578123E-05
91:	5.107122828843E-05
92:	5.162612896360E-05
93:	5.218102390288E-05
94:	5.273591777496E-05
95:	5.329080606491E-05
96:	5.384569272152E-05
97:	5.440057322869E-05
98:	5.495545203848E-05
99:	5.551032523836E-05
100:	5.606519727568E-05
101:	5.662006382619E-05
102:	5.717492882684E-05
103:	5.772978795919E-05
104:	5.828464549693E-05
105:	5.883949755235E-05
106:	5.939434838827E-05
107:	5.994919384201E-05
108:	6.050403781189E-05
109:	6.105887614661E-05
110:	6.161371296712E-05
111:	6.216854443118E-05
112:	6.272337464490E-05
113:	6.327819958503E-05
114:	6.383302309498E-05
115:	6.438784116708E-05
116:	6.494265778897E-05
117:	6.549746917675E-05
118:	6.605227930073E-05
119:	6.660708426051E-05
120:	6.716188783461E-05
121:	6.771668614100E-05
122:	6.827148304957E-05
123:	6.882627484173E-05
124:	6.938106536823E-05
125:	6.993585083815E-05
126:	7.049063496064E-05
127:	7.104541396455E-05
128:	7.160019161439E-05
129:	7.215496426040E-05
130:	7.270973564631E-05
131:	7.326450208036E-05
132:	7.381926720024E-05
133:	7.437402733462E-05
134:	7.492878615209E-05
135:	7.548354007273E-05
136:	7.603829274413E-05
137:	7.659304056444E-05
138:	7.714778710022E-05
139:	7.770252877057E-05
140:	7.825726915630E-05
141:	7.881200474695E-05
142:	7.936673910208E-05
143:	7.992146870273E-05
144:	8.047619704575E-05
145:	8.103092063298E-05
146:	8.158564296388E-05
147:	8.214036059640E-05
148:	8.269507700883E-05
149:	8.324978875944E-05
150:	8.380449927663E-05
151:	8.435920513912E-05
152:	8.491390977095E-05
153:	8.546860979584E-05
154:	8.602330861709E-05
155:	8.657800286477E-05
156:	8.713269590157E-05
157:	8.768738437746E-05
158:	8.824207164605E-05
159:	8.879675439440E-05
160:	8.935143595597E-05
161:	8.990611302813E-05
162:	9.046078891035E-05
163:	9.101546031916E-05
164:	9.157013054228E-05
165:	9.212479632740E-05
166:	9.267946094275E-05
167:	9.323412114878E-05
168:	9.378878018449E-05
169:	9.434343482903E-05
170:	9.489808830771E-05
171:	9.545273742674E-05
172:	9.600738539276E-05
173:	9.656202902569E-05
174:	9.711667150672E-05
175:	9.767130967419E-05
176:	9.822594669445E-05
177:	9.878057942945E-05
178:	9.933521102771E-05
179:	9.988983836573E-05
180:	1.004444645694E-04
181:	1.009990865328E-04
182:	1.015537073664E-04
183:	1.021083239857E-04
184:	1.026629394843E-04
185:	1.032175507919E-04
186:	1.037721609819E-04
187:	1.043267670009E-04
188:	1.048813719070E-04
189:	1.054359726663E-04
190:	1.059905723201E-04
191:	1.065451678494E-04
192:	1.070997622768E-04
193:	1.076543525994E-04
194:	1.082089418249E-04
195:	1.087635269679E-04
196:	1.093181110204E-04
197:	1.098726910117E-04
198:	1.104272699163E-04
199:	1.109818447791E-04
200:	1.115364185596E-04
201:	1.120909883196E-04
202:	1.126455570031E-04
203:	1.132001216865E-04
204:	1.137546852972E-04
205:	1.143092449265E-04
206:	1.148638034876E-04
207:	1.154183580874E-04
208:	1.159729116245E-04
209:	1.165274612194E-04
210:	1.170820097556E-04
211:	1.176365543678E-04
212:	1.181910979258E-04
213:	1.187456375787E-04
214:	1.193001761824E-04
215:	1.198547108994E-04
216:	1.204092445712E-04
217:	1.209637743741E-04
218:	1.215183031358E-04
219:	1.220728280466E-04
220:	1.226273519212E-04
221:	1.231818719624E-04
222:	1.237363909711E-04
223:	1.242909061639E-04
224:	1.248454203280E-04
225:	1.253999306935E-04
226:	1.259544400349E-04
227:	1.265089455944E-04
228:	1.270634501336E-04
229:	1.276179509077E-04
230:	1.281724506652E-04
231:	1.287269466743E-04
232:	1.292814416710E-04
233:	1.298359329352E-04
234:	1.303904231910E-04
235:	1.309449097305E-04
236:	1.314993952650E-04
237:	1.320538770992E-04
238:	1.326083579325E-04
239:	1.331628350812E-04
240:	1.337173112326E-04
241:	1.342717837145E-04
242:	1.348262552030E-04
243:	1.353807230375E-04
244:	1.359351898821E-04
245:	1.364896530877E-04
246:	1.370441153073E-04
247:	1.375985739027E-04
248:	1.381530315153E-04
249:	1.387074855187E-04
250:	1.392619385430E-04
251:	1.398163879724E-04
252:	1.403708364262E-04
253:	1.409252812997E-04
254:	1.414797252009E-04
255:	1.420341655360E-04
256:	1.425886049023E-04
257:	1.431430407165E-04
258:	1.436974755651E-04
259:	1.442519068756E-04
260:	1.448063372238E-04
261:	1.453607640477E-04
262:	1.459151899128E-04
263:	1.464696122672E-04
264:	1.470240336656E-04
